頭文字,製品名,登録番号,列1,用途,有効成分-1,RACｺｰﾄﾞ-1,有効成分-2,RACｺｰﾄﾞ-2,有効成分-3,RACｺｰﾄﾞ-3,有効成分-4,RACｺｰﾄﾞ-4,有効成分-5,RACｺｰﾄﾞ-5
サ,ｻﾝｹｲ石灰硫黄合剤,142,,殺菌剤,石灰硫黄合剤,UN,,,,,,,,
漢字,海野石灰硫黄合剤,313,,殺菌剤,石灰硫黄合剤,UN,,,,,,,,
ア,ｱｸﾞﾘﾏｲｼﾝ-100,3316,,殺菌剤,ｵｷｼﾃﾄﾗｻｲｸﾘﾝ,41,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,
マ,ﾏﾙｱ硫酸銅(粉),3546,,殺菌剤,硫酸銅五水塩,M1,,,,,,,,
漢字,細井硫黄粉剤50,3725,,殺菌剤,硫黄,"UN(I*), M2(F*)",,,,,,,,
漢字,蛇の目印粉状丹礬,3848,,殺菌剤,硫酸銅五水塩,M1,,,,,,,,
漢字,三井硫酸銅(粉状),3883,,殺菌剤,硫酸銅五水塩,M1,,,,,,,,
漢字,宮内石灰硫黄合剤,4140,,殺菌剤,石灰硫黄合剤,UN,,,,,,,,
漢字,余市組合石灰硫黄合剤,4358,,殺菌剤,石灰硫黄合剤,UN,,,,,,,,
サ,ｻﾝｹｲ硫黄粉剤50,4406,,殺菌剤,硫黄,"UN(I*), M2(F*)",,,,,,,,
サ,ｻﾝｹｲ園芸ﾎﾞﾙﾄﾞｰ,4407,,殺菌剤,硫黄,"UN(I*), M2(F*)",塩基性塩化銅,M1,,,,,,
ア,ｱｸﾞﾚﾌﾟﾄ水和剤,5655,,殺菌剤,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,,,
漢字,細井硫黄粉剤80,6578,,殺菌剤,硫黄,"UN(I*), M2(F*)",,,,,,,,
漢字,小名浜硫酸銅,7251,,殺菌剤,硫酸銅五水塩,M1,,,,,,,,
ホ,ﾎｸｺｰｶｽﾐﾝ液剤,7290,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,,,,,,,,
ト,ﾄﾞｲﾂﾎﾞﾙﾄﾞｰA,7381,,殺菌剤,塩基性塩化銅,M1,,,,,,,,
カ,ｶﾈﾅｶ印石灰硫黄合剤,7696,,殺菌剤,石灰硫黄合剤,UN,,,,,,,,
キ,ｷﾉﾝﾄﾞｰ水和剤40,8086,,殺菌剤,有機銅,M1,,,,,,,,
サ,ｻﾝｹｲﾏｲｼﾝ20水和剤,8088,,殺菌剤,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,,,
カ,ｶｽﾐﾝ粉剤30,8320,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,,,,,,,,
ホ,ﾎﾟﾘｵｷｼﾝAL水和剤,9019,,殺菌剤,ﾎﾟﾘｵｷｼﾝ複合体,"「-」(I*),19(F*)",,,,,,,,
ホ,ﾎﾟﾘｵｷｼﾝAL水和剤｢科研｣,9020,,殺菌剤,ﾎﾟﾘｵｷｼﾝ複合体,"「-」(I*),19(F*)",,,,,,,,
漢字,日農ﾎﾟﾘｵｷｼﾝAL水和剤,9021,,殺菌剤,ﾎﾟﾘｵｷｼﾝ複合体,"「-」(I*),19(F*)",,,,,,,,
サ,ｻﾝﾖｰﾙ,9625,,殺菌剤,DBEDC,「-」,,,,,,,,
カ,ｶｽﾐﾝA水和剤,10240,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,,,,,,,,
タ,ﾀﾁｶﾞﾚﾝ液剤,10331,,殺菌剤,ﾋﾄﾞﾛｷｼｲｿｷｻｿﾞｰﾙｶﾘｳﾑ,32,,,,,,,,
タ,ﾀﾁｶﾞﾚﾝ液剤,10332,,殺菌剤,ﾋﾄﾞﾛｷｼｲｿｷｻｿﾞｰﾙｶﾘｳﾑ,32,,,,,,,,
ホ,ﾎｸｺｰｵｰｿｻｲﾄﾞ水和剤80,10529,,殺菌剤,ｷｬﾌﾟﾀﾝ,M4,,,,,,,,
エ,ｴﾑﾀﾞｲﾌｧｰ水和剤,10557,,殺菌剤,ﾏﾝﾈﾌﾞ,M3,,,,,,,,
サ,ｻﾝｹｲｴﾑﾀﾞｲﾌｧｰ水和剤,10559,,殺菌剤,ﾏﾝﾈﾌﾞ,M3,,,,,,,,
タ,ﾀﾁｶﾞﾚﾝ粉剤,10760,,殺菌剤,ﾋﾄﾞﾛｷｼｲｿｷｻｿﾞｰﾙ,32,,,,,,,,
タ,ﾀﾁｶﾞﾚﾝ粉衣剤,10763,,殺菌剤,ﾋﾄﾞﾛｷｼｲｿｷｻｿﾞｰﾙ,32,,,,,,,,
タ,ﾀﾞｺﾆｰﾙ粉剤,10766,,殺菌剤,TPN,M5,,,,,,,,
サ,ｻﾝｹｲｵｰｿｻｲﾄﾞ水和剤80,11508,,殺菌剤,ｷｬﾌﾟﾀﾝ,M4,,,,,,,,
ト,ﾄｯﾌﾟｼﾞﾝM水和剤,11573,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
ク,ｸﾐｱｲﾄｯﾌﾟｼﾞﾝM水和剤,11574,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
ホ,ﾎｸｺｰﾄｯﾌﾟｼﾞﾝM水和剤,11575,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
ラ,ﾗﾋﾞﾗｲﾄ水和剤,11995,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,ﾏﾝﾈﾌﾞ,M3,,,,,,
ク,ｸﾐｱｲﾗﾋﾞﾗｲﾄ水和剤,11996,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,ﾏﾝﾈﾌﾞ,M3,,,,,,
ホ,ﾎﾟﾘｵｷｼﾝAL乳剤,12025,,殺菌剤,ﾎﾟﾘｵｷｼﾝ複合体,"「-」(I*),19(F*)",,,,,,,,
漢字,日農ﾎﾟﾘｵｷｼﾝAL乳剤,12026,,殺菌剤,ﾎﾟﾘｵｷｼﾝ複合体,"「-」(I*),19(F*)",,,,,,,,
漢字,昭和ﾀﾞｺﾆｰﾙ,12183,,殺菌剤,TPN,M5,,,,,,,,
ハ,ﾊﾞﾘﾀﾞｼﾝ液剤,12193,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
ク,ｸﾐｱｲﾀﾞｺｸﾞﾘｰﾝ,12783,,殺菌剤,ﾁｳﾗﾑ,M3,TPN,M5,,,,,,
ヨ,ﾖﾈﾎﾟﾝ,12956,,殺菌剤,ﾉﾆﾙﾌｪﾉｰﾙｽﾙﾎﾝ酸銅,M1,,,,,,,,
オ,ｵﾘｾﾞﾒｰﾄ粒剤,13243,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
ホ,ﾎｸｺｰｵﾘｾﾞﾒｰﾄ粒剤,13244,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
フ,ﾌｼﾞﾜﾝ粒剤,13276,,殺菌剤,ｲｿﾌﾟﾛﾁｵﾗﾝ,6,,,,,,,,
フ,ﾌｼﾞﾜﾝ乳剤,13277,,殺菌剤,ｲｿﾌﾟﾛﾁｵﾗﾝ,6,,,,,,,,
カ,ｶｽﾗﾌﾞｻｲﾄﾞｿﾞﾙ,13395,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
ト,ﾄｯﾌﾟｼﾞﾝMﾍﾟｰｽﾄ,13411,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
漢字,三菱ｽﾊﾟｯﾄｻｲﾄﾞ水和剤,13490,,殺菌剤,ﾌﾙｵﾙｲﾐﾄﾞ,M11,,,,,,,,
ホ,ﾎｰﾏｲ水和剤,13682,,殺菌剤,ﾁｳﾗﾑ,M3,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,
ホ,ﾎｰﾏｲｺｰﾄ,13684,,殺菌剤,ﾁｳﾗﾑ,M3,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,
サ,ｻﾝﾎﾞﾙﾄﾞｰ,13768,,殺菌剤,塩基性塩化銅,M1,,,,,,,,
キ,ｷｬﾌﾟﾚｰﾄ水和剤,13778,,殺菌剤,ｷｬﾌﾟﾀﾝ,M4,ﾍﾞﾉﾐﾙ,1,,,,,,
ア,ｱｸﾞﾚﾌﾟﾄ液剤,13823,,殺菌剤,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,,,
ア,ｱﾀｯｷﾝ水和剤,13833,,殺菌剤,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,
サ,ｻﾝｷﾉﾘﾝ,13881,,殺菌剤,有機銅,M1,,,,,,,,
キ,ｷﾉﾝﾄﾞｰ粒剤,13974,,殺菌剤,有機銅,M1,,,,,,,,
ホ,ﾎｸｺｰｶｽﾐﾝﾊﾞﾘﾀﾞｼﾝ液剤,13992,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,
漢字,日農ﾋﾄﾏｲｼﾝ液剤S,13995,,殺菌剤,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,,,
ク,ｸﾐｱｲﾀﾞｺｿｲﾙ,14020,,殺菌剤,TPN,M5,,,,,,,,
タ,ﾀﾞｺｿｲﾙ,14021,,殺菌剤,TPN,M5,,,,,,,,
ホ,ﾎｸｺｰﾗﾌﾞｻｲﾄﾞ粉剤DL,14144,,殺菌剤,ﾌｻﾗｲﾄﾞ,16.1,,,,,,,,
ロ,ﾛﾌﾞﾗｰﾙ水和剤,14212,,殺菌剤,ｲﾌﾟﾛｼﾞｵﾝ,2,,,,,,,,
ト,ﾄｯﾌﾟｼﾞﾝMｿﾞﾙ,14228,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,,,
ハ,ﾊﾞｯﾁﾚｰﾄ,14263,,殺菌剤,有機銅,M1,,,,,,,,
ヒ,ﾋﾞﾃｨｸﾞﾗﾝ水和剤,14282,,殺菌剤,塩基性塩化銅,M1,,,,,,,,
サ,ｻﾝｹｲｵﾘｾﾞﾒｰﾄ粒剤,14300,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
フ,ﾌｼﾞﾜﾝ水和剤,14331,,殺菌剤,ｲｿﾌﾟﾛﾁｵﾗﾝ,6,,,,,,,,
キ,ｷﾉﾝﾄﾞｰ水和剤80,14359,,殺菌剤,有機銅,M1,,,,,,,,
漢字,日農銅ｽﾄﾏｲ水和剤,14470,,殺菌剤,塩基性塩化銅,M1,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,
漢字,明治銅ｽﾄﾏｲ水和剤,14471,,殺菌剤,塩基性塩化銅,M1,ｽﾄﾚﾌﾟﾄﾏｲｼﾝ硫酸塩,25,,,,,,
漢字,昭和ﾀﾞｺﾚｰﾄ水和剤,14492,,殺菌剤,ﾍﾞﾉﾐﾙ,1,TPN,M5,,,,,,
ク,ｸﾐｱｲﾀﾞｺﾚｰﾄ水和剤,14493,,殺菌剤,ﾍﾞﾉﾐﾙ,1,TPN,M5,,,,,,
漢字,住化ｽﾐﾚｯｸｽ水和剤,14498,,殺菌剤,ﾌﾟﾛｼﾐﾄﾞﾝ,2,,,,,,,,
ホ,ﾎｸｺｰｽﾐﾚｯｸｽ水和剤,14499,,殺菌剤,ﾌﾟﾛｼﾐﾄﾞﾝ,2,,,,,,,,
漢字,日農ｽﾐﾚｯｸｽ水和剤,14500,,殺菌剤,ﾌﾟﾛｼﾐﾄﾞﾝ,2,,,,,,,,
ス,ｽﾐﾚｯｸｽくん煙顆粒,14501,,殺菌剤,ﾌﾟﾛｼﾐﾄﾞﾝ,2,,,,,,,,
キ,ｷﾝｾｯﾄ水和剤,14595,,殺菌剤,水酸化第二銅,M1,有機銅,M1,,,,,,
カ,ｶｽﾐﾝﾎﾞﾙﾄﾞｰ,14625,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,塩基性塩化銅,M1,,,,,,
ハ,ﾊﾞｼﾀｯｸ粉剤,14684,,殺菌剤,ﾒﾌﾟﾛﾆﾙ,7,,,,,,,,
ハ,ﾊﾞｼﾀｯｸ水和剤75,14685,,殺菌剤,ﾒﾌﾟﾛﾆﾙ,7,,,,,,,,
ハ,ﾊﾞｼﾀｯｸｿﾞﾙ,14687,,殺菌剤,ﾒﾌﾟﾛﾆﾙ,7,,,,,,,,
ク,ｸﾐｱｲﾋﾞｰﾑ粒剤,14806,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ク,ｸﾐｱｲﾋﾞｰﾑ粉剤,14809,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ヒ,ﾋﾞｰﾑ粉剤,14811,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ホ,ﾎﾟﾘｵｷｼﾝAL水溶剤｢科研｣,15176,,殺菌剤,ﾎﾟﾘｵｷｼﾝ複合体,"「-」(I*),19(F*)",,,,,,,,
ハ,ﾊﾞﾘﾀﾞｼﾝ粉剤DL,15251,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
ホ,ﾎｸｺｰﾊﾞﾘﾀﾞｼﾝ粉剤DL,15252,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
ク,ｸﾐｱｲﾋﾞｰﾑ粉剤DL,15272,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ヒ,ﾋﾞｰﾑ粉剤DL,15274,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ハ,ﾊﾞｼﾀｯｸ粉剤DL,15277,,殺菌剤,ﾒﾌﾟﾛﾆﾙ,7,,,,,,,,
漢字,住化ﾀﾞｺﾚｯｸｽ水和剤,15372,,殺菌剤,ﾌﾟﾛｼﾐﾄﾞﾝ,2,TPN,M5,,,,,,
漢字,昭和ﾀﾞｺﾚｯｸｽ水和剤,15373,,殺菌剤,ﾌﾟﾛｼﾐﾄﾞﾝ,2,TPN,M5,,,,,,
カ,ｶｽﾐﾝ粒剤,15423,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,,,,,,,,
ア,ｱﾘｴｯﾃｨC水和剤,15471,,殺菌剤,ｷｬﾌﾟﾀﾝ,M4,ﾎｾﾁﾙ,P7,,,,,,
ホ,ﾎﾟﾘｵｷｼﾝZ水和剤｢科研｣,15504,,殺菌剤,ﾎﾟﾘｵｷｼﾝD亜鉛塩,"「-」(I*),19(F*)",,,,,,,,
漢字,日農ﾎﾟﾘｵｷｼﾝZ水和剤,15506,,殺菌剤,ﾎﾟﾘｵｷｼﾝD亜鉛塩,"「-」(I*),19(F*)",,,,,,,,
ア,ｱﾘｴｯﾃｨ水和剤,15548,,殺菌剤,ﾎｾﾁﾙ,P7,,,,,,,,
レ,ﾚﾝﾃﾐﾝ,15584,,殺菌剤,ｼｲﾀｹ菌糸体抽出物,「-（生）」,,,,,,,,
ク,ｸﾐｱｲﾍﾞﾌﾗﾝ液剤25,15649,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,,,,,,,,
オ,ｵｷｼﾝﾄﾞｰ水和剤80,15664,,殺菌剤,有機銅,M1,,,,,,,,
カ,ｶｯﾊﾟｰｼﾝ水和剤,15744,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,塩基性塩化銅,M1,,,,,,
ク,ｸﾞﾗﾝｻｰ水和剤,15761,,殺菌剤,ﾄﾙｸﾛﾎｽﾒﾁﾙ,14,,,,,,,,
漢字,細井石灰硫黄合剤,15850,,殺菌剤,石灰硫黄合剤,UN,,,,,,,,
ホ,ﾎﾟﾘﾍﾞﾘﾝ水和剤,15890,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,ﾎﾟﾘｵｷｼﾝ複合体,"「-」(I*),19(F*)",,,,,,
モ,ﾓﾝｶｯﾄ水和剤,15931,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
ク,ｸﾞﾗｽﾃﾝ水和剤,15940,,殺菌剤,ｲｿﾌﾟﾛﾁｵﾗﾝ,6,ﾌﾙﾄﾗﾆﾙ,7,,,,,,
コ,ｺﾗﾄｯﾌﾟ粒剤5,15946,,殺菌剤,ﾋﾟﾛｷﾛﾝ,16.1,,,,,,,,
オ,ｵﾘｾﾞﾒｰﾄ粒剤20,16018,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
ホ,ﾎｸｺｰｵﾘｾﾞﾒｰﾄ粒剤20,16019,,殺菌剤,ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ,P2,,,,,,,,
ヘ,ﾍﾞﾌﾄﾞｰ水和剤,16104,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,塩基性塩化銅,M1,,,,,,
モ,ﾓﾝｾﾚﾝﾌﾛｱﾌﾞﾙ,16137,,殺菌剤,ﾍﾟﾝｼｸﾛﾝ,20,,,,,,,,
マ,ﾏｲｺｼｰﾙﾄﾞ,16152,,殺菌剤,ｵｷｼﾃﾄﾗｻｲｸﾘﾝ,41,,,,,,,,
サ,ｻﾝｹｲ有機銅水和剤80,16180,,殺菌剤,有機銅,M1,,,,,,,,
ハ,ﾊﾞｼﾀｯｸﾍﾞﾌﾗﾝ水和剤,16216,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,ﾒﾌﾟﾛﾆﾙ,7,,,,,,
ヨ,ﾖﾈﾎﾟﾝ水和剤,16255,,殺菌剤,ﾉﾆﾙﾌｪﾉｰﾙｽﾙﾎﾝ酸銅,M1,,,,,,,,
ト,ﾄﾘﾌﾐﾝ水和剤,16300,,殺菌剤,ﾄﾘﾌﾙﾐｿﾞｰﾙ,3,,,,,,,,
漢字,石原ﾄﾘﾌﾐﾝ水和剤,16301,,殺菌剤,ﾄﾘﾌﾙﾐｿﾞｰﾙ,3,,,,,,,,
ク,ｸﾐｱｲﾋﾞｰﾑｿﾞﾙ,16373,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ミ,ﾐｽﾃﾗﾝ水和剤,16417,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,ﾁｳﾗﾑ,M3,,,,,,
ス,ｽｸﾚﾀﾝ水和剤,16433,,殺菌剤,塩基性塩化銅,M1,ﾌﾟﾛｼﾐﾄﾞﾝ,2,,,,,,
ヒ,ﾋﾞｰﾑﾊﾞﾘﾀﾞｿﾞﾙ,16443,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,
ホ,ﾎｸｺｰｶｽﾗﾌﾞｻｲﾄﾞ粉剤3DL,16470,,殺菌剤,ｶｽｶﾞﾏｲｼﾝ,24,ﾌｻﾗｲﾄﾞ,16.1,,,,,,
ハ,ﾊﾞﾘﾀﾞｼﾝｴｱｰ,16519,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
ホ,ﾎｸｺｰﾊﾞﾘﾀﾞｼﾝｴｱｰ,16521,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
リ,ﾘﾄﾞﾐﾙ粒剤2,16558,,殺菌剤,ﾒﾀﾗｷｼﾙ,4,,,,,,,,
モ,ﾓﾝｶｯﾄﾌﾛｱﾌﾞﾙ,16706,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
モ,ﾓﾝｶｯﾄ水和剤50,16790,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
モ,ﾓﾝｶｯﾄ粒剤,16796,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
タ,ﾀﾞｺﾆｰﾙ1000,16823,,殺菌剤,TPN,M5,,,,,,,,
ク,ｸﾐｱｲﾀﾞｺﾆｰﾙ1000,16824,,殺菌剤,TPN,M5,,,,,,,,
サ,ｻﾝｹｲﾊﾞﾘﾀﾞｼﾝ粉剤DL,16830,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
フ,ﾌｼﾞﾜﾝﾓﾝｶｯﾄ粒剤,16841,,殺菌剤,ｲｿﾌﾟﾛﾁｵﾗﾝ,6,ﾌﾙﾄﾗﾆﾙ,7,,,,,,
漢字,日産ﾓﾝｶｯﾄﾌﾛｱﾌﾞﾙ,16863,,殺菌剤,ﾌﾙﾄﾗﾆﾙ,7,,,,,,,,
漢字,日産ﾙﾋﾞｹﾞﾝ水和剤,16866,,殺菌剤,ﾌｪﾅﾘﾓﾙ,3,,,,,,,,
リ,ﾘｿﾞﾚｯｸｽ水和剤,16882,,殺菌剤,ﾄﾙｸﾛﾎｽﾒﾁﾙ,14,,,,,,,,
ホ,ﾎｸｺｰﾘｿﾞﾚｯｸｽ水和剤,16883,,殺菌剤,ﾄﾙｸﾛﾎｽﾒﾁﾙ,14,,,,,,,,
リ,ﾘｿﾞﾚｯｸｽ粉剤,16885,,殺菌剤,ﾄﾙｸﾛﾎｽﾒﾁﾙ,14,,,,,,,,
ホ,ﾎｸｺｰﾘｿﾞﾚｯｸｽ粉剤,16886,,殺菌剤,ﾄﾙｸﾛﾎｽﾒﾁﾙ,14,,,,,,,,
ク,ｸﾞﾗｽﾃﾝ粒剤,17008,,殺菌剤,ｲｿﾌﾟﾛﾁｵﾗﾝ,6,ﾌﾙﾄﾗﾆﾙ,7,,,,,,
テ,ﾃｨｰﾋﾞｯｸ水和剤,17136,,殺菌剤,ﾁｳﾗﾑ,M3,ﾍﾟﾝｼｸﾛﾝ,20,,,,,,
フ,ﾌﾟﾚﾋﾞｸｰﾙN液剤,17197,,殺菌剤,ﾌﾟﾛﾊﾟﾓｶﾙﾌﾞ塩酸塩,28,,,,,,,,
漢字,日曹ﾌﾟﾚﾋﾞｸｰﾙN液剤,17198,,殺菌剤,ﾌﾟﾛﾊﾟﾓｶﾙﾌﾞ塩酸塩,28,,,,,,,,
ス,ｽﾀｰﾅ水和剤,17203,,殺菌剤,ｵｷｿﾘﾆｯｸ酸,31,,,,,,,,
モ,ﾓﾝｶｯﾄﾗﾌﾞｻｲﾄﾞ20ﾌﾛｱﾌﾞﾙ,17206,,殺菌剤,ﾌｻﾗｲﾄﾞ,16.1,ﾌﾙﾄﾗﾆﾙ,7,,,,,,
リ,ﾘﾄﾞﾐﾙ銅水和剤,17283,,殺菌剤,塩基性塩化銅,M1,ﾒﾀﾗｷｼﾙ,4,,,,,,
ル,ﾙﾐﾗｲﾄ水和剤,17324,,殺菌剤,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,ﾄﾘﾌﾙﾐｿﾞｰﾙ,3,,,,,,
ヒ,ﾋﾞｰﾑｿﾞﾙ,17346,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ト,ﾄﾘﾌﾐﾝ乳剤,17375,,殺菌剤,ﾄﾘﾌﾙﾐｿﾞｰﾙ,3,,,,,,,,
漢字,石原ﾄﾘﾌﾐﾝ乳剤,17377,,殺菌剤,ﾄﾘﾌﾙﾐｿﾞｰﾙ,3,,,,,,,,
ハ,ﾊﾞﾘﾀﾞｼﾝ液剤5,17386,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
ホ,ﾎｸｺｰﾊﾞﾘﾀﾞｼﾝ液剤5,17387,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
サ,ｻﾝｹｲﾊﾞﾘﾀﾞｼﾝ液剤5,17388,,殺菌剤,ﾊﾞﾘﾀﾞﾏｲｼﾝ,U18,,,,,,,,
ク,ｸﾞﾘﾝｵｷｼﾗﾝ水和剤,17536,,殺菌剤,ｷｬﾌﾟﾀﾝ,M4,有機銅,M1,,,,,,
ス,ｽﾎﾟﾙﾀｯｸ乳剤,17547,,殺菌剤,ﾌﾟﾛｸﾛﾗｽﾞ,3,,,,,,,,
漢字,日産ｽﾎﾟﾙﾀｯｸ乳剤,17548,,殺菌剤,ﾌﾟﾛｸﾛﾗｽﾞ,3,,,,,,,,
漢字,石原ﾌﾛﾝｻｲﾄﾞ水和剤,17556,,殺菌剤,ﾌﾙｱｼﾞﾅﾑ,29,,,,,,,,
漢字,日曹ﾌﾛﾝｻｲﾄﾞ水和剤,17557,,殺菌剤,ﾌﾙｱｼﾞﾅﾑ,29,,,,,,,,
漢字,石原ﾌﾛﾝｻｲﾄﾞ粉剤,17559,,殺菌剤,ﾌﾙｱｼﾞﾅﾑ,29,,,,,,,,
サ,ｻﾙﾌｧｰｿﾞﾙ,17573,,殺菌剤,硫黄,"UN(I*), M2(F*)",,,,,,,,
記号,[DIC]ﾋﾟｰﾁｶﾞｰﾄﾞ水和剤,17649,,殺菌剤,ｲﾐﾉｸﾀｼﾞﾝ酢酸塩,M7,ﾁｳﾗﾑ,M3,,,,,,
ラ,ﾗﾘｰ水和剤,17684,,殺菌剤,ﾐｸﾛﾌﾞﾀﾆﾙ,3,,,,,,,,
ラ,ﾗﾘｰ乳剤,17687,,殺菌剤,ﾐｸﾛﾌﾞﾀﾆﾙ,3,,,,,,,,
ハ,ﾊﾟｳﾐﾙ水和剤,17692,,殺菌剤,ｼﾞｴﾄﾌｪﾝｶﾙﾌﾞ,10,,,,,,,,
ス,ｽﾐﾌﾞﾚﾝﾄﾞ水和剤,17693,,殺菌剤,ｼﾞｴﾄﾌｪﾝｶﾙﾌﾞ,10,ﾌﾟﾛｼﾐﾄﾞﾝ,2,,,,,,
漢字,住化ｹﾞｯﾀｰ水和剤,17697,,殺菌剤,ｼﾞｴﾄﾌｪﾝｶﾙﾌﾞ,10,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,
漢字,日曹ｹﾞｯﾀｰ水和剤,17698,,殺菌剤,ｼﾞｴﾄﾌｪﾝｶﾙﾌﾞ,10,ﾁｵﾌｧﾈｰﾄﾒﾁﾙ,1,,,,,,
ア,ｱﾝﾋﾞﾙﾌﾛｱﾌﾞﾙ,17715,,殺菌剤,ﾍｷｻｺﾅｿﾞｰﾙ,3,,,,,,,,
チ,ﾁﾙﾄ乳剤25,17725,,殺菌剤,ﾌﾟﾛﾋﾟｺﾅｿﾞｰﾙ,3,,,,,,,,
ク,ｸﾐｱｲﾋﾞｰﾑｴｲﾄｿﾞﾙ,17747,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
ヒ,ﾋﾞｰﾑｴｲﾄｿﾞﾙ,17749,,殺菌剤,ﾄﾘｼｸﾗｿﾞｰﾙ,16.1,,,,,,,,
レ,ﾚﾝﾃﾐﾝ液剤,17774,,殺菌剤,ｼｲﾀｹ菌糸体抽出物,「-（生）」,,,,,,,,
漢字,日農ｲｵｳﾌﾛｱﾌﾞﾙ,17827,,殺菌剤,硫黄,"UN(I*), M2(F*)",,,,,,,,
