selected_crop_id,match_crop_id
2073,43506
2073,45367
2073,45443
2073,46817
2073,47345
2073,49585
2073,51478
2073,53330
2073,53984
2073,54576
2073,55202
2073,58534
2073,58664
2073,118350
2073,118814
2073,119188
2073,122775
2073,123335
2073,125014
2073,125122
2073,126593
2073,127906
2073,128244
2073,128280
2073,129929
2073,138915
2073,139373
2073,139374
2073,140413
2073,143227
2073,144143
2073,147538
2073,148142
2073,150968
2073,157078
2073,30723
2073,121928
2074,2074
2074,10685
2074,1500
2074,6707
2074,9222
2074,10647
2074,11342
2074,11697
2074,12530
2074,12786
2074,15392
2074,16647
2074,18598
2074,21687
2074,21777
2074,23729
2074,25509
2074,26610
2074,27139
2074,27645
2074,31028
2074,31892
2074,32066
2074,37212
2074,37979
2074,38738
2074,38742
2074,38930
2074,45364
2074,47083
2074,48131
2074,48534
2074,58564
2074,118357
2074,118821
2074,119191
2074,121062
2074,128299
2074,130438
2074,131208
2074,131341
2074,137142
2074,142426
2074,144190
2074,144263
2074,148150
2074,4624
2074,12573
2074,13647
2074,132683
2074,143335
2075,2075
2075,409
2075,6673
2075,7635
2075,8633
2075,9224
2075,10642
2075,11343
2075,11674
2075,11852
2075,15383
2075,16646
2075,16873
2075,17169
2075,18215
2075,18841
2075,19110
2075,19564
2075,19763
2075,20803
2075,21682
2075,23047
2075,23475
2075,27126
2075,27332
2075,27641
2075,29648
2075,30690
2075,31025
2075,33448
2075,35615
2075,35848
2075,36636
2075,37389
2075,39862
2075,43506
2075,45367
2075,45443
2075,46817
2075,47345
2075,49585
2075,51478
2075,53330
2075,53984
2075,54576
2075,55202
2075,58534
2075,58664
2075,118350
2075,118814
2075,119188
2075,122775
2075,123335
2075,125014
2075,125122
2075,126593
2075,127906
2075,128244
2075,128280
2075,129929
2075,138915
2075,139373
2075,139374
2075,140413
2075,143227
2075,144143
2075,147538
2075,148142
2075,150968
2075,157078
2075,30723
2075,121928
2077,2077
2077,4577
2077,4616
2077,143331
2077,1500
2077,6707
2077,9222
2077,11342
2077,12530
2077,12786
2077,15392
2077,16647
2077,18598
2077,21687
2077,21777
2077,23729
2077,25509
2077,27139
2077,27645
2077,31028
2077,31892
2077,32066
2077,37212
2077,37979
2077,38930
2077,45364
2077,47083
2077,58564
2077,118357
2077,119191
2077,121062
2077,128299
2077,130438
2077,131208
2077,131341
2077,144263
2077,148150
2077,4624
2077,12573
2077,13647
2077,132683
2078,2078
2078,409
2078,6673
2078,7635
2078,8633
2078,9224
2078,10642
2078,11343
2078,11674
2078,11852
2078,15383
2078,16646
2078,16873
2078,17169
2078,18215
2078,18841
2078,19110
2078,19564
2078,19763
2078,20803
2078,21682
2078,23047
2078,23475
2078,27126
2078,27332
2078,27641
2078,29648
2078,30690
2078,31025
2078,33448
2078,35615
2078,35848
2078,36636
2078,37389
2078,39862
2078,43506
2078,45367
2078,45443
2078,46817
2078,47345
2078,49585
2078,51478
2078,53330
2078,53984
2078,54576
2078,55202
2078,58534
2078,58664
2078,118350
2078,118814
2078,119188
2078,122775
2078,123335
2078,125014
2078,125122
2078,126593
2078,127906
2078,128244
2078,128280
2078,129929
2078,138915
2078,139373
2078,139374
2078,140413
2078,143227
2078,144143
2078,147538
2078,148142
2078,150968
2078,157078
2078,30723
2078,121928
2079,2079
2079,409
2079,6673
2079,7635
2079,8633
2079,9224
2079,10642
2079,11343
2079,11674
2079,11852
2079,15383
2079,16646
2079,16873
2079,17169
2079,18215
2079,18841
2079,19110
2079,19564
2079,19763
2079,20803
2079,21682
2079,23047
2079,23475
2079,27126
2079,27332
2079,27641
2079,29648
2079,30690
2079,31025
2079,33448
2079,35615
2079,35848
2079,36636
2079,37389
2079,39862
2079,43506
2079,45367
2079,45443
2079,46817
2079,47345
2079,49585
2079,51478
2079,53330
2079,53984
2079,54576
2079,55202
2079,58534
2079,58664
2079,118350
2079,118814
2079,119188
2079,122775
2079,123335
2079,125014
2079,125122
2079,126593
2079,127906
2079,128244
2079,128280
2079,129929
2079,138915
2079,139373
2079,139374
2079,140413
2079,143227
2079,144143
2079,147538
2079,148142
2079,150968
2079,157078
2079,30723
2079,121928
2081,2081
2081,409
2081,6673
2081,7635
2081,8633
2081,9224
2081,10642
2081,11343
2081,11674
2081,11852
2081,15383
2081,16646
2081,16873
2081,17169
2081,18215
2081,18841
2081,19110
2081,19564
2081,19763
2081,20803
2081,21682
2081,23047
2081,23475
2081,27126
2081,27332
2081,27641
2081,29648
2081,30690
2081,31025
2081,33448
2081,35615
2081,35848
2081,36636
2081,37389
2081,39862
2081,43506
2081,45367
2081,45443
2081,46817
2081,47345
2081,49585
2081,51478
2081,53330
2081,53984
2081,54576
2081,55202
2081,58534
2081,58664
2081,118350
2081,118814
2081,119188
2081,122775
2081,123335
2081,125014
2081,125122
2081,126593
2081,127906
2081,128244
2081,128280
2081,129929
2081,138915
2081,139373
2081,139374
2081,140413
2081,143227
2081,144143
2081,147538
2081,148142
2081,150968
2081,157078
2081,30723
2081,121928
2082,2082
2082,53649
2082,127025
2082,1075
2082,4615
2082,5637
2082,7264
2082,10882
2082,10883
2082,12660
2082,13498
2082,13500
2082,13613
2082,15154
2082,15166
2082,16368
2082,20602
2082,20620
2082,20832
3032,3032
3032,7837
3032,7838
3032,12697
3294,3294
3294,1085
3294,7574
3294,11879
3294,12765
3294,16800
3294,22226
3294,23659
3294,24100
3294,24738
3294,25992
3294,30585
3294,30908
3294,31923
3294,32530
3294,33857
3294,35643
3294,39273
3294,41949
3294,45798
3294,46953
3294,47803
3294,50380
3294,51009
3294,53761
3294,58625
3294,122969
3294,127021
3294,130106
3294,137882
3294,145249
3294,150956
3294,153734
3294,155091
3294,26494
3294,40068
3294,55006
3406,3406
3406,4542
3406,15141
3406,1085
3406,4541
3406,7574
3406,11879
3406,12765
3406,16800
3406,22226
3406,23659
3406,24100
3406,24738
3406,25992
3406,27343
3406,30585
3406,30908
3406,31923
3406,32530
3406,33857
3406,35643
3406,39273
3406,41949
3406,45798
3406,46953
3406,47803
3406,50380
3406,51009
3406,53761
3406,58625
3406,122969
3406,127021
3406,130106
3406,137882
3406,145249
3406,150956
3406,153734
3406,155091
3406,26494
3406,40068
3406,55006
3450,3450
3450,409
3450,6673
3450,7635
3450,8633
3450,9224
3450,10642
3450,11343
3450,11674
3450,11852
3450,15383
3450,16646
3450,16873
3450,18215
3450,18841
3450,19110
3450,19564
3450,19763
3450,20803
3450,21682
3450,23047
3450,23475
3450,27126
3450,27332
3450,29648
3450,30690
3450,31025
3450,33448
3450,35615
3450,35848
3450,36636
3450,37389
3450,39862
3450,43506
3450,45367
3450,45443
3450,46817
3450,47345
3450,49585
3450,51478
3450,53330
3450,54576
3450,55202
3450,58534
3450,58664
3450,118350
3450,119188
3450,122775
3450,123335
3450,125014
3450,125122
3450,126593
3450,127906
3450,128244
3450,129929
3450,138915
3450,139373
3450,139374
3450,140413
3450,143227
3450,144143
3450,147538
3450,148142
3450,150968
3450,157078
3450,30723
3450,121928
3451,3451
3451,409
3451,6673
3451,7635
3451,8633
3451,9224
3451,10642
3451,11343
3451,11674
3451,11852
3451,15383
3451,16646
3451,16873
3451,17169
3451,18215
3451,18841
3451,19110
3451,19564
3451,19763
3451,20803
3451,21682
3451,23047
3451,23475
3451,27126
3451,27332
3451,27641
3451,29648
3451,30690
3451,31025
3451,35615
3451,35848
3451,36636
3451,37389
3451,39862
3451,43506
3451,45367
3451,45443
3451,46817
3451,47345
3451,49585
3451,51478
3451,53330
3451,53984
3451,54576
3451,55202
3451,58534
3451,58664
3451,118350
3451,118814
3451,119188
3451,122775
3451,123335
3451,125014
3451,125122
3451,126593
3451,127906
3451,128244
3451,128280
3451,129929
3451,138915
3451,139373
3451,139374
3451,140413
3451,143227
3451,144143
3451,147538
3451,148142
3451,150968
3451,157078
3451,30723
3451,121928
3453,3453
3453,26938
3453,409
3453,6673
3453,7635
3453,8633
3453,9224
3453,10642
3453,11343
3453,11674
3453,11852
3453,15383
3453,16646
3453,16873
3453,17169
3453,18215
3453,19110
3453,19564
3453,19763
3453,20803
3453,21682
3453,23047
3453,23475
3453,27332
3453,27641
3453,29648
3453,30690
3453,31025
3453,33448
3453,35615
3453,35848
3453,36636
3453,37389
3453,39862
3453,43506
3453,45367
3453,45443
3453,46817
3453,47345
3453,49585
3453,51478
3453,53330
3453,53984
3453,55202
3453,58534
3453,58664
3453,118350
3453,118814
3453,119188
3453,122775
3453,123335
3453,125014
3453,125122
3453,126593
3453,127906
3453,128244
3453,128280
3453,129929
3453,138915
3453,139373
3453,139374
3453,140413
3453,144143
3453,147538
3453,148142
3453,150968
3453,30723
3453,121928
4049,4049
4049,644
4049,122623
4049,148018
4049,1780
4049,7230
4049,7232
4049,7794
4050,4050
4050,449
4050,11567
4050,12642
4050,12777
4050,16793
4050,23658
4050,24097
4050,34637
4050,45728
4050,54828
4050,124206
4050,137126
4050,137915
4050,153788
4050,26965
4050,46816
4209,4209
4209,5403
4209,549
4209,1085
4209,78
4209,102
4209,7574
4209,11879
4209,12765
4209,16800
4209,18815
4209,22175
4209,22226
4209,23659
4209,24100
4209,24500
4209,24738
4209,25992
4209,30585
4209,30908
4209,31923
4209,32530
4209,33857
4209,35643
4209,37079
4209,39273
4209,41949
4209,45798
4209,46953
4209,47803
4209,50380
4209,51009
4209,53761
4209,58625
4209,122969
4209,127021
4209,130106
4209,137882
4209,145249
4209,145480
4209,150956
4209,153734
4209,155091
4209,156623
4209,691
4209,26494
4209,40068
4209,40134
4209,55006
4209,143112
4258,4258
4258,1085
4258,7574
4258,11879
4258,12765
4258,16800
4258,22226
4258,23659
4258,24100
4258,24738
4258,25992
4258,30585
4258,30908
4258,31923
4258,32530
4258,33138
4258,33857
4258,35643
4258,39273
4258,41949
4258,45798
4258,46953
4258,47803
4258,50380
4258,51009
4258,53761
4258,118769
4258,122969
4258,127021
4258,130106
4258,137882
4258,145249
4258,150956
4258,153734
4258,155091
4258,156726
4258,26494
4258,40068
4258,55006
4279,4279
4279,1085
4279,7574
4279,11879
4279,12765
4279,16800
4279,22226
4279,23659
4279,24100
4279,24738
4279,25992
4279,30585
4279,30908
4279,31923
4279,32530
4279,33857
4279,35643
4279,39273
4279,41949
4279,45798
4279,46953
4279,47803
4279,50380
4279,51009
4279,53761
4279,58625
4279,122969
4279,127021
4279,130106
4279,137882
4279,145249
4279,150956
4279,153734
4279,155091
4279,26494
4279,40068
4279,55006
4454,4454
4454,1199
4454,449
4454,605
4454,1863
4454,4447
4454,6198
4454,9230
4454,11567
4454,12642
4454,12777
4454,13067
4454,14927
4454,16793
4454,23658
4454,24097
4454,34637
4454,41682
4454,45728
4454,54828
4454,55936
4454,124206
4454,137126
4454,137915
4454,153788
4454,434
4454,26965
4454,46816
4454,137888
4460,4460
4460,1199
4460,449
4460,605
4460,1863
4460,4447
4460,6198
4460,9230
4460,11567
4460,12642
4460,12777
4460,13067
4460,14927
4460,16793
4460,23658
4460,24097
4460,34637
4460,41682
4460,45728
4460,54828
4460,55936
4460,124206
4460,137126
4460,137915
4460,153788
4460,434
4460,26965
4460,46816
4460,137888
4466,4466
4466,1199
4466,449
4466,605
4466,1863
4466,4447
4466,6198
4466,9230
4466,11567
4466,12642
4466,12777
4466,13067
4466,14927
4466,16793
4466,23658
4466,24097
4466,34637
4466,41682
4466,43552
4466,45728
4466,54828
4466,55936
4466,124206
4466,137126
4466,137915
4466,147086
4466,153788
4466,434
4466,26965
4466,46816
4466,137888
4472,4472
4472,1199
4472,449
4472,605
4472,1863
4472,4447
4472,6198
4472,9230
4472,11567
4472,12642
4472,12777
4472,13067
4472,14927
4472,16793
4472,23658
4472,24097
4472,34637
4472,41682
4472,43552
4472,45728
4472,54828
4472,55936
4472,124206
4472,137126
4472,137915
4472,147086
4472,153788
4472,434
4472,26965
4472,46816
4472,137888
4476,4476
4476,1199
4476,449
4476,605
4476,1863
4476,4447
4476,6198
4476,9230
4476,11567
4476,12642
4476,12777
4476,13067
4476,14927
4476,16793
4476,23658
4476,24097
4476,34637
4476,41682
4476,45728
4476,54828
4476,55936
4476,124206
4476,137126
4476,137915
4476,153788
4476,434
4476,26965
4476,46816
4476,137888
4482,4482
4482,1199
4482,449
4482,605
4482,1863
4482,4447
4482,6198
4482,11567
4482,12642
4482,12777
4482,13067
4482,14927
4482,16793
4482,23658
4482,24097
4482,34637
4482,41682
4482,45728
4482,54828
4482,55936
4482,124206
4482,137126
4482,137915
4482,153788
4482,434
4482,26965
4482,46816
4482,137888
4488,4488
4488,1199
4488,449
4488,605
4488,1863
4488,4447
4488,6198
4488,11567
4488,12642
4488,12777
4488,13067
4488,16793
4488,23658
4488,24097
4488,34637
4488,41682
4488,45728
4488,54828
4488,55936
4488,124206
4488,137126
4488,137915
4488,153788
4488,434
4488,26965
4488,46816
4488,137888
4493,4493
4493,1199
4493,449
4493,605
4493,1863
4493,4447
4493,6198
4493,11567
4493,12642
4493,12777
4493,13067
4493,14927
4493,16793
4493,23658
4493,24097
4493,34637
4493,41682
4493,45728
4493,54828
4493,55936
4493,124206
4493,137126
4493,137915
4493,153788
4493,434
4493,26965
4493,46816
4493,137888
4498,4498
4498,1199
4498,449
4498,605
4498,1863
4498,4447
4498,6198
4498,11567
4498,12642
4498,12777
4498,13067
4498,14927
4498,16793
4498,23658
4498,24097
4498,34637
4498,41682
4498,45728
4498,54828
4498,55936
4498,124206
4498,137126
4498,137915
4498,153788
4498,434
4498,26965
4498,46816
4498,137888
4503,4503
4503,1199
4503,449
4503,605
4503,1863
4503,4447
4503,6198
4503,9230
4503,11567
4503,12642
4503,12777
4503,13067
4503,14927
4503,16793
4503,23658
4503,24097
4503,34637
4503,45728
4503,54828
4503,55936
4503,124206
4503,137126
4503,137915
4503,153788
4503,434
4503,26965
4503,46816
4503,137888
4507,4507
4507,1199
4507,449
4507,605
4507,1863
4507,4447
4507,6198
4507,9230
4507,11567
4507,12642
4507,12777
4507,13067
4507,14927
4507,16793
4507,23658
4507,24097
4507,34637
4507,45728
4507,54828
4507,55936
4507,124206
4507,137126
4507,137915
4507,153788
4507,434
4507,26965
4507,46816
4507,137888
4511,4511
4511,1199
4511,449
4511,605
4511,1863
4511,4447
4511,6198
4511,9230
4511,11567
4511,12642
4511,12777
4511,13067
4511,14927
4511,16793
4511,23658
4511,24097
4511,34637
4511,43552
4511,45728
4511,54828
4511,55936
4511,124206
4511,137126
4511,137915
4511,147086
4511,153788
4511,434
4511,26965
4511,46816
4511,137888
4517,4517
4517,1199
4517,449
4517,605
4517,1863
4517,4447
4517,6198
4517,9230
4517,11567
4517,12642
4517,12777
4517,13067
4517,14927
4517,16793
4517,23658
4517,24097
4517,34637
4517,41682
4517,43552
4517,45728
4517,54828
4517,55936
4517,124206
4517,137126
4517,137915
4517,147086
4517,153788
4517,434
4517,26965
4517,46816
4517,137888
4521,4521
4521,1199
4521,449
4521,605
4521,1863
4521,4447
4521,6198
4521,9230
4521,11567
4521,12642
4521,12777
4521,14927
4521,16793
4521,23658
4521,24097
4521,34637
4521,41682
4521,45728
4521,54828
4521,55936
4521,124206
4521,137126
4521,137915
4521,153788
4521,434
4521,26965
4521,46816
4521,137888
4530,4530
4530,4527
4530,1199
4530,449
4530,605
4530,1863
4530,6198
4530,11567
4530,12642
4530,12777
4530,14927
4530,16793
4530,23658
4530,24097
4530,34637
4530,45728
4530,54828
4530,124206
4530,137126
4530,137915
4530,153788
4530,434
4530,26965
4530,46816
4530,137888
4539,4539
4539,449
4539,11567
4539,12642
4539,12777
4539,16793
4539,23658
4539,24097
4539,34637
4539,42789
4539,45728
4539,54828
4539,124206
4539,137126
4539,137915
4539,153788
4539,26965
4539,46816
4556,4556
4556,14837
4556,1085
4556,7574
4556,11879
4556,12765
4556,16800
4556,22226
4556,23659
4556,24100
4556,24738
4556,25992
4556,30585
4556,30908
4556,31923
4556,32530
4556,33857
4556,35643
4556,39273
4556,41949
4556,45798
4556,46953
4556,47803
4556,50380
4556,51009
4556,53761
4556,58625
4556,122969
4556,127021
4556,130106
4556,137882
4556,145249
4556,150956
4556,153734
4556,155091
4556,26494
4556,40068
4556,55006
4567,4567
4567,409
4567,6673
4567,7635
4567,8633
4567,9224
4567,10642
4567,11343
4567,11674
4567,11852
4567,15383
4567,16646
4567,16873
4567,17169
4567,18215
4567,18841
4567,19110
4567,19564
4567,19763
4567,20803
4567,21682
4567,23047
4567,23475
4567,27126
4567,27332
4567,27641
4567,29648
4567,30690
4567,31025
4567,33448
4567,35615
4567,35848
4567,36636
4567,37389
4567,39862
4567,43506
4567,45367
4567,45443
4567,46817
4567,47345
4567,49585
4567,51478
4567,53330
4567,53984
4567,54576
4567,55202
4567,58534
4567,58664
4567,118350
4567,118814
4567,119188
4567,122775
4567,123335
4567,125014
4567,125122
4567,126593
4567,127906
4567,128244
4567,128280
4567,129929
4567,138915
4567,139373
4567,139374
4567,140413
4567,143227
4567,144143
4567,147538
4567,148142
4567,150968
4567,157078
4567,30723
4567,121928
4571,4571
4571,409
4571,6673
4571,7635
4571,8633
4571,9224
4571,10642
4571,11343
4571,11674
4571,11852
4571,15383
4571,16646
4571,16873
4571,17169
4571,18215
4571,18841
4571,19110
4571,19564
4571,19763
4571,20803
4571,21682
4571,23047
4571,23475
4571,27126
4571,27332
4571,27641
4571,29648
4571,30690
4571,31025
4571,33448
4571,35615
4571,35848
4571,36636
4571,37389
4571,39862
4571,43506
4571,45367
4571,45443
4571,46817
4571,47345
4571,49585
4571,51478
4571,53330
4571,53984
4571,54576
4571,55202
4571,58534
4571,58664
4571,118350
4571,118814
4571,119188
4571,122775
4571,123335
4571,125014
4571,125122
4571,126593
4571,127906
4571,128244
4571,128280
4571,129929
4571,138915
4571,139373
4571,139374
4571,140413
4571,143227
4571,144143
4571,147538
4571,148142
4571,150968
4571,157078
4571,30723
4571,121928
4572,4572
4572,409
4572,6673
4572,8633
4572,9224
4572,10642
4572,11343
4572,11674
4572,11852
4572,15383
4572,16646
4572,16873
4572,17169
4572,18215
4572,18841
4572,19110
4572,19564
4572,19763
4572,20803
4572,21682
4572,23047
4572,23475
4572,27126
4572,27332
4572,27641
4572,29648
4572,30690
4572,31025
4572,33448
4572,35615
4572,35848
4572,36636
4572,37389
4572,39862
4572,43506
4572,45367
4572,45443
4572,46817
4572,47345
4572,49585
4572,51478
4572,53330
4572,53984
4572,54576
4572,55202
4572,58534
4572,58664
4572,118350
4572,118814
4572,119188
4572,122775
4572,123335
4572,125014
4572,125122
4572,126593
4572,127906
4572,128244
4572,128280
4572,129929
4572,138915
4572,139373
4572,139374
4572,140413
4572,143227
4572,144143
4572,147538
4572,148142
4572,150968
4572,157078
4572,30723
4572,121928
4574,4574
4574,409
4574,6673
4574,7635
4574,8633
4574,9224
4574,10642
4574,11343
4574,11674
4574,11852
4574,15383
4574,16646
4574,16873
4574,17169
4574,18215
4574,18841
4574,19110
4574,19564
4574,19763
4574,20803
4574,21682
4574,23047
4574,23475
4574,27126
4574,27332
4574,27641
4574,29648
4574,30690
4574,31025
4574,33448
4574,35615
4574,35848
4574,36636
4574,37389
4574,39862
4574,43506
4574,45367
4574,45443
4574,46817
4574,47345
4574,49585
4574,51478
4574,53330
4574,53984
4574,54576
4574,55202
4574,58534
4574,58664
4574,118350
4574,118814
4574,119188
4574,122775
4574,123335
4574,125014
4574,125122
4574,126593
4574,127906
4574,128244
4574,128280
4574,129929
4574,138915
4574,139373
4574,139374
4574,140413
4574,143227
4574,144143
4574,147538
4574,148142
4574,150968
4574,157078
4574,30723
4574,121928
4575,4575
4575,121951
4575,409
4575,6673
4575,7635
4575,8633
4575,9224
4575,10642
4575,11343
4575,11674
4575,11852
4575,15383
4575,16646
4575,16873
4575,17169
4575,18215
4575,18841
4575,19110
4575,19564
4575,19763
4575,20803
4575,21682
4575,23047
4575,23475
4575,27126
4575,27332
4575,27641
4575,29648
4575,30690
4575,31025
4575,33448
4575,35615
4575,35848
4575,36636
4575,37389
4575,39862
4575,43506
4575,45367
4575,45443
4575,46817
4575,47345
4575,49585
4575,51478
4575,53330
4575,53984
4575,54576
4575,55202
4575,58534
4575,58664
4575,118350
4575,118814
4575,119188
4575,122775
4575,123335
4575,125014
4575,125122
4575,126593
4575,127906
4575,128244
4575,128280
4575,129929
4575,138915
4575,139373
4575,139374
4575,140413
4575,143227
4575,144143
4575,147538
4575,148142
4575,150968
4575,157078
4575,30723
4575,121928
4580,4580
4580,1500
4580,6707
4580,9222
4580,10647
4580,11342
4580,11697
4580,12530
4580,12786
4580,15392
4580,16647
4580,18598
4580,21687
4580,21777
4580,23729
4580,25509
4580,26610
4580,27139
4580,27645
4580,31028
4580,31892
4580,32066
4580,37212
4580,37979
4580,38738
4580,38742
4580,38930
4580,45364
4580,47083
4580,48131
4580,48534
4580,58564
4580,118357
4580,118821
4580,119191
4580,121062
4580,128299
4580,130438
4580,131208
4580,131341
4580,137142
4580,142426
4580,144190
4580,144263
4580,148150
4580,4624
4580,12573
4580,13647
4580,132683
4590,4590
4590,29365
4590,549
4590,1085
4590,78
4590,102
4590,7574
4590,11879
4590,12765
4590,16800
4590,18815
4590,22175
4590,22226
4590,23659
4590,24100
4590,24500
4590,24738
4590,25992
4590,30585
4590,30908
4590,31923
4590,32530
4590,33857
4590,35643
4590,37079
4590,39273
4590,41949
4590,45798
4590,46953
4590,47803
4590,50380
4590,51009
4590,53761
4590,58625
4590,122969
4590,127021
4590,137882
4590,145249
4590,145480
4590,150956
4590,153734
4590,155091
4590,156623
4590,691
4590,26494
4590,40068
4590,40134
4590,55006
4590,143112
4639,4639
4639,26938
4639,409
4639,6673
4639,7635
4639,8633
4639,9224
4639,10642
4639,11343
4639,11674
4639,11852
4639,15383
4639,16646
4639,16873
4639,17169
4639,18215
4639,18841
4639,19110
4639,19564
4639,19763
4639,20803
4639,21682
4639,23047
4639,23475
4639,27126
4639,27332
4639,27641
4639,29648
4639,30690
4639,31025
4639,33448
4639,35615
4639,35848
4639,36636
4639,37389
4639,39862
4639,43506
4639,45367
4639,45443
4639,46817
4639,47345
4639,49585
4639,51478
4639,53330
4639,53984
4639,54576
4639,55202
4639,58534
4639,58664
4639,118350
4639,118814
4639,119188
4639,122775
4639,123335
4639,125014
4639,125122
4639,126593
4639,127906
4639,128244
4639,128280
4639,129929
4639,138915
4639,139373
4639,139374
4639,140413
4639,143227
4639,144143
4639,147538
4639,148142
4639,150968
4639,157078
4639,30723
4639,121928
4640,4640
4640,4581
4640,409
4640,6673
4640,7635
4640,8633
4640,9224
4640,10642
4640,11343
4640,11674
4640,11852
4640,15383
4640,16646
4640,16873
4640,17169
4640,18215
4640,18841
4640,19110
4640,19564
4640,19763
4640,20803
4640,21682
4640,23047
4640,23475
4640,27126
4640,27332
4640,27641
4640,29648
4640,30690
4640,31025
4640,33448
4640,35615
4640,35848
4640,36636
4640,37389
4640,39862
4640,43506
4640,45367
4640,45443
4640,46817
4640,47345
4640,49585
4640,51478
4640,53330
4640,53984
4640,54576
4640,55202
4640,58534
4640,58664
4640,118350
4640,118814
4640,119188
4640,122775
4640,123335
4640,125014
4640,125122
4640,126593
4640,127906
4640,128244
4640,128280
4640,129929
4640,138915
4640,139373
4640,139374
4640,140413
4640,143227
4640,144143
4640,147538
4640,148142
4640,150968
4640,157078
4640,30723
4640,121928
4641,4641
4641,5535
4641,1500
4641,6707
4641,9222
4641,10647
4641,11342
4641,11697
4641,12530
4641,12786
4641,15392
4641,16647
4641,18598
4641,21687
4641,21777
4641,23729
4641,25509
4641,26610
4641,27139
4641,27645
4641,31028
4641,31892
4641,37212
4641,37979
4641,38738
4641,38742
4641,38930
4641,45364
4641,47083
4641,48131
4641,48534
4641,58564
4641,118357
4641,118821
4641,121062
4641,128299
4641,130438
4641,131208
4641,131341
4641,137142
4641,142426
4641,144190
4641,144263
4641,148150
4641,4624
4641,12573
4641,13646
4641,13647
4641,132683
4642,4642
4642,4609
4642,4623
4642,7195
4642,8168
4642,9436
4642,12663
4642,21360
4642,121791
4642,147036
4642,5535
4642,1500
4642,6707
4642,10647
4642,11342
4642,11697
4642,12530
4642,12786
4642,15392
4642,16647
4642,18598
4642,21687
4642,21777
4642,23729
4642,25509
4642,26610
4642,27139
4642,27645
4642,31028
4642,31892
4642,32066
4642,37212
4642,37979
4642,38738
4642,38742
4642,38930
4642,45364
4642,47083
4642,48131
4642,48534
4642,58564
4642,118357
4642,118821
4642,119191
4642,121062
4642,128299
4642,130438
4642,131208
4642,131341
4642,137142
4642,142426
4642,144190
4642,144263
4642,148150
4642,4624
4642,12573
4642,13646
4642,13647
4642,132683
4672,4672
4679,4679
4679,2082
4679,4615
4679,5659
4679,5660
4679,10882
4679,10883
4679,12660
4679,13498
4679,13500
4679,13535
4679,16368
4682,4682
4682,1500
4682,6707
4682,9222
4682,10647
4682,11342
4682,11697
4682,12530
4682,12786
4682,15392
4682,16647
4682,18598
4682,21687
4682,21777
4682,23729
4682,25509
4682,26610
4682,27139
4682,27645
4682,31028
4682,31892
4682,32066
4682,37212
4682,37979
4682,38738
4682,38742
4682,38930
4682,45364
4682,47083
4682,48131
4682,48534
4682,58564
4682,118357
4682,118821
4682,119191
4682,121062
4682,128299
4682,130438
4682,131208
4682,131341
4682,137142
4682,142426
4682,144190
4682,144263
4682,148150
4682,4624
4682,12573
4682,13647
4682,132683
4686,4686
4686,409
4686,6673
4686,7635
4686,8633
4686,9224
4686,10642
4686,11343
4686,11674
4686,11852
4686,15383
4686,16646
4686,16873
4686,17169
4686,18215
4686,18841
4686,19110
4686,19564
4686,19763
4686,20803
4686,21682
4686,23047
4686,23475
4686,27126
4686,27332
4686,27641
4686,29648
4686,30690
4686,31025
4686,33448
4686,35615
4686,35848
4686,36636
4686,37389
4686,39862
4686,43506
4686,45367
4686,45443
4686,46817
4686,47345
4686,49585
4686,51478
4686,53330
4686,53984
4686,54576
4686,55202
4686,58534
4686,58664
4686,118350
4686,118814
4686,119188
4686,122775
4686,123335
4686,125014
4686,125122
4686,126593
4686,127906
4686,128244
4686,128280
4686,129929
4686,138915
4686,139373
4686,139374
4686,140413
4686,143227
4686,144143
4686,147538
4686,148142
4686,150968
4686,157078
4686,30723
4686,121928
4689,4689
4689,1500
4689,6707
4689,9222
4689,10647
4689,11342
4689,12530
4689,12786
4689,15392
4689,16647
4689,18598
4689,21687
4689,21777
4689,23729
4689,25509
4689,26610
4689,27139
4689,27645
4689,31028
4689,31892
4689,37212
4689,37979
4689,38930
4689,45364
4689,47083
4689,48131
4689,48534
4689,58564
4689,118357
4689,118821
4689,119191
4689,121062
4689,128299
4689,130438
4689,131341
4689,137142
4689,142426
4689,144190
4689,144263
4689,148150
4689,4624
4689,12573
4689,13647
4689,132683
5176,5176
5181,5181
5181,7577
5192,5192
5196,5196
5202,5202
5205,5205
5274,5274
5275,5275
5275,1085
5275,7574
5275,11879
5275,12765
5275,16800
5275,22226
5275,23659
5275,24100
5275,24738
5275,25992
5275,30585
5275,30908
5275,31923
5275,32530
5275,33857
5275,35643
5275,39273
5275,41949
5275,45798
5275,46953
5275,47803
5275,50380
5275,51009
5275,53761
5275,58625
5275,122969
5275,127021
5275,130106
5275,137882
5275,145249
5275,150956
5275,153734
5275,155091
5275,26494
5275,40068
5275,55006
5366,5366
5366,5449
5366,153751
5366,1085
5366,7486
5366,7574
5366,11480
5366,11879
5366,12765
5366,16800
5366,18762
5366,22226
5366,23659
5366,24100
5366,24738
5366,25992
5366,30585
5366,30908
5366,31923
5366,32530
5366,33857
5366,35643
5366,39273
5366,41949
5366,45798
5366,46953
5366,47803
5366,50380
5366,51009
5366,53761
5366,58625
5366,122969
5366,127021
5366,130106
5366,137882
5366,145249
5366,150956
5366,153734
5366,155091
5366,26494
5366,40068
5366,55006
5369,5369
5369,644
5369,122623
5369,148018
